0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.7364270919405335,0.7658439549853372,0.7841576399189644,0.7849336382522666,0.7439715479901509,0.6874313267777225,0.6488469488781806,0.6267376468931652,0.6318381287361466,0.6297934285647949,0.573745086445003,0.5065488835614286,0.4433468350455976,0.37846227223653095,0.31082342168557464,0.2444459509814908,0.18224921058868682,0.1152875715282412,0.048282741240161076,0.0,0.024762385423444055,0.08498759007047607,0.15172943279073425,0.21941110436220423,0.2866767383182959,0.349204114892945,0.41495585014830105,0.482625811451728,0.5503103459872962,0.6179948805228642,0.6856794150584326,0.75322789770485,0.81686021040957,0.8797501257676038,0.9058433837298939,0.8810428111862808,0.867459525336889,0.8662570515353932,0.8669415153388368,0.847490709727463,0.8161763588960281,0.7819661882138645,0.7442320628741891,0.7222684734705017,0.7343434506901626,0.7418642576343962,0.7464965332578676,0.7527064211395192,0.7616276973703623,0.7650845847601547,0.7555920651948672,0.7413646541653652,0.7193260237497924,0.7061078521872067,0.7231941250959911,0.7494943151877324,0.7455151635762579,0.73307365524919,0.7207653270422055,0.7393953381623973,0.7747622642324,0.7996134370321145,0.8251136982648205,0.8053656764467406,0.7449399218088845,0.6809445344404802,0.6163581851057957,0.5529683253895777,0.48545842693742125,0.4180881541127289,0.35529739431063656,0.2899047500333206,0.22241876146880757,0.16197417801635794,0.10696264935874633,0.0538492173204973,0.0706980460640585,0.13468388685209987,0.19729841018037786,0.262919620355367,0.3305864014858234,0.3982644371851868,0.46456683006471433,0.5268046202147171,0.5938020109901528,0.6614852919899205,0.729169826525489,0.7968543610610576,0.8644695500987359,0.9249787822545675,0.9300425743482751,0.8989635932883772,0.876025015555289,0.8605991986049707,0.8517509154560191,0.8430982087653397,0.8136444557732262,0.7787236073012594,0.7430996230417833,0.7297065618206234,0.7491145006793746,0.7678705311227637,0.7782080306674822,0.7856783215197672,0.7851390356142257,0.7829059605554879,0.781841799438937,0.7801822835751752,0.7828042297875825,0.7821228139744257,0.766843656947983,0.7537618498484263,0.766734178959343,0.79070019288278,0.7959996913832518,0.777241771913655,0.7202297417906268,0.658137820223727,0.5923408629097725,0.5282194169816588,0.46431260313852873,0.396736674558511,0.3291383286560625,0.2649933565619945,0.20109718130850085,0.13352624263936141,0.06714829149692392,0.023056712085690212,0.05370760988640577,0.1184948074908877,0.18559426001277712,0.24793948078389016,0.31401400261080337,0.38168911021102203,0.44931731002670106,0.5139106397233156,0.577380984349512,0.6449032633535384,0.7120811529127004,0.7688564962172165,0.8259070489122492,0.8854328845276461,0.8875720649219411,0.8637836267082485,0.8532218589838371,0.8489106325232988,0.8420189252159894,0.8577164184216836,0.8684777587590936,0.8750521639449521,0.8869766505952642,0.917702687408484,0.9591577569887136,0.9489406720032499,0.8931122255492182,0.8297534077841314,0.7714840930742962,0.7132618351070147,0.6469645137002523,0.5908744761111272,0.6016469601596698,0.6657039523685061,0.727709207111627,0.7876539447070304,0.8173433035096395,0.8200334159460453,0.8085528484778287,0.7850786282430261,0.7819727971111387,0.8015976030192465,0.8066499074782641,0.8039060493521629,0.8047518808070443,0.8012417090703366,0.8011935817784778,0.8058701742526179,0.8078907643351024,0.800312577234071,0.7914252187991159,0.7738906499170869,0.7560228694095036,0.7785172850984051,0.8153036817659601,0.8483574482984199,0.8686314403375751,0.8761054782756691,0.8870192685348036,0.9040491998030199,0.9336507410842233,0.9766269147313859,0.9999999999999999,0.9571307870543201,0.8951050169038083,0.8300082399115577,0.7672361801745627,0.6998717612107174,0.63268363460566,0.5702668195753812,0.506379772925841,0.49234880202844666,0.552770939501574,0.6189908443079338,0.6812340376483096,0.7462697920000426,0.8067425863710359,0.8470738786974586,0.8432437118388098,0.815384116502717,0.7919803225387491,0.7554811423429207,0.7495551220940909,0.7630922066872957,0.772919326295196,0.7652436594923332,0.7372519106562284,0.7416679504751943,0.7640921715136638,0.778059684324779,0.7838297298210705,0.7919640706199197,0.7864708157591246,0.774672816810699,0.7717759558044587,0.768230374320151,0.7601005861903939,0.7609154373412031,0.7949336681769249,0.8289301960407286,0.8608766020882402,0.8842680204434695,0.8882593259671997,0.8872790507087475,0.8967262933369758,0.9265657271782081,0.9626688640848785,0.9372269860410706,0.876249122488539,0.8136222984739846,0.7462861611109207,0.6796929001166742,0.6175499019532106,0.5507507826439076,0.4830713013277753,0.4185205872149418,0.41341792635588825,0.4736487051072814,0.5366086796790358,0.6039794524069214,0.6684627360349905,0.7314211904849509,0.7893924235967656,0.8146011690494129,0.8098767916280943,0.793217710090235,0.7680978939333135
